CustomerKey,FirstName,MiddleName,LastName,Gender,DateFirstPurchase,Customer City
11446,Bethany,K,Chander,Female,2018-06-18,Lane Cove
11447,Jennifer,NULL,Roberts,Female,2018-06-28,Hervey Bay
11448,Kyle,NULL,Patterson,Male,2018-06-16,Melbourne
11449,Alvin,E,Hu,Male,2018-06-19,Seaford
11450,Brett,NULL,Mehta,Male,2018-06-29,Cloverdale
11451,Ruben,L,Muñoz,Male,2018-07-29,Newcastle
11452,Erika,A,Rubio,Female,2018-07-11,Caloundra
11453,Stanley,H,Malhotra,Male,2018-07-15,Hobart
11454,Melinda,NULL,Navarro,Female,2018-07-31,Melbourne
11455,Ross,NULL,Sanz,Male,2018-07-01,Melton
11456,Jon,C,Gao,Male,2018-07-17,St. Leonards
11457,Jaime,C,Gutierrez,Female,2018-07-17,Wollongong
11458,Bianca,K,Liu,Female,2020-03-30,Springwood
11459,Tasha,NULL,Deng,Female,2018-07-27,Port Macquarie
11460,Melvin,R,Chande,Male,2018-07-21,Cranbourne
11461,Victor,NULL,Jimenez,Male,2018-07-31,Lavender Bay
11462,Laura,L,Lin,Female,2018-07-16,Matraville
11463,Alisha,E,Beck,Female,2020-03-05,Cloverdale
11464,Alejandro,NULL,Huang,Male,2018-07-22,South Melbourne
11465,Louis,NULL,Luo,Male,2018-07-14,Gold Coast
11466,Grant,H,Tang,Male,2020-05-22,Lavender Bay
11467,Arturo,C,Zheng,Male,2020-07-31,St. Leonards
11468,Jaclyn,NULL,Andersen,Female,2018-08-08,York
11469,Edwin,NULL,Raji,Male,2020-08-09,York
11470,Jay,C,Suarez,Male,2019-01-22,Stuttgart
11471,Latasha,NULL,Suarez,Female,2020-05-17,Chatou
11472,Kenneth,NULL,Kumar,Male,2018-07-26,Hawthorne
11473,Grace,M,Henderson,Female,2020-06-02,Drancy
11474,Melvin,A,Xu,Male,2020-09-26,Peterborough
11475,Cesar,L,Subram,Male,2020-04-23,London
11476,Erika,K,Navarro,Female,2020-11-01,Kirkby
11477,Tristan,NULL,Hughes,Male,2020-09-25,Darmstadt
11478,Billy,C,Hernandez,Male,2020-04-19,Sèvres
11479,Darryl,L,Wu,Male,2019-12-05,Saint Ouen
11480,Colleen,A,Ma,Female,2019-12-25,Tremblay-en-France
11481,Erica,NULL,Hu,Female,2019-01-27,Braunschweig
11482,Adrienne,C,Torres,Female,2018-09-08,Warrington
11483,Calvin,E,Chande,Male,2019-12-22,Paris
11484,Erick,L,Sai,Male,2019-01-02,Neunkirchen
11485,Donald,NULL,Chandra,Male,2018-09-14,Esher-Molesey
11486,Ariana,F,Rogers,Female,2020-11-24,Erlangen
11487,Morgan,C,Jones,Female,2020-12-15,Dunkerque
11488,Jermaine,NULL,Lopez,Male,2018-10-28,London
11489,Deborah,S,Goel,Female,2018-10-28,Oxford
11490,Danny,NULL,Rubio,Male,2020-04-04,Paris La Defense
11491,Andre,NULL,Perez,Male,2018-11-07,London
11492,Terrence,C,Chander,Male,2019-02-11,Eilenburg
11493,Dawn,T,Wu,Female,2018-11-14,London
11494,Jimmy,M,Gutierrez,Male,2018-12-23,Runcorn
11495,Francis,NULL,Jimenez,Male,2020-10-26,Bonn
11496,Gary,NULL,Ortega,Male,2018-11-30,Warrington
11497,Katrina,R,Nath,Female,2020-11-04,Newcastle upon Tyne
11498,Arturo,C,Sun,Male,2020-02-28,Cliffside
11499,Pedro,A,Vance,Male,2020-04-06,Concord
11500,Sarah,V,Simmons,Female,2020-01-31,Langley
11501,Brandy,P,Chandra,Female,2020-03-27,Cliffside
11502,Jared,NULL,Peterson,Male,2020-01-30,Shawnee
11503,Dennis,G,Wu,Male,2020-05-26,Coronado
11504,Jordan,P,Baker,Female,2020-05-01,Downey
11505,Jasmine,A,Powell,Female,2020-02-22,Burnaby
11506,Nicholas,S,Brown,Male,2020-03-08,Port Hammond
11507,Isabella,A,Russell,Female,2020-02-17,Victoria
11508,Elizabeth,R,Wilson,Female,2020-05-02,Lynnwood
11509,Roger,NULL,Harui,Female,2020-07-29,Novato
11510,Seth,H,Roberts,Male,2020-03-12,N. Vancouver
11511,Caleb,NULL,Perry,Male,2020-03-13,Lebanon
11512,Natalie,L,Campbell,Female,2020-12-28,Oak Bay
11513,Alyssa,A,Howard,Female,2020-06-08,Royal Oak
11514,Dalton,NULL,Diaz,Male,2020-06-24,Tacoma
11515,Shannon,H,Huang,Female,2018-08-31,Burbank
11516,Mya,NULL,Gonzales,Female,2018-09-15,Colma
11517,Katherine,A,Bryant,Female,2020-06-26,Redwood City
11518,Edward,NULL,Washington,Male,2020-10-27,Milwaukie
11519,Jerome,B,Navarro,Male,2020-03-13,Cliffside
11520,Jada,A,Morgan,Female,2020-02-22,Port Hammond
11521,Ariana,NULL,Peterson,Female,2020-03-05,Walla Walla
11522,Christian,J,Hughes,Male,2018-09-03,Oregon City
11523,Lucas,V,Taylor,Male,2020-02-15,N. Vancouver
11524,Alyssa,L,Jackson,Female,2020-08-28,Torrance
11525,Ariana,NULL,Cook,Female,2018-09-06,Lebanon
11526,Katherine,P,Diaz,Female,2020-02-03,Westminster
11527,Jenna,J,Green,Female,2020-02-07,San Gabriel
11528,Joan,NULL,Washington,Female,2018-09-12,Glendale
11529,Austin,L,Bryant,Male,2018-09-24,Portland
11530,Andrew,C,Martinez,Male,2020-01-28,N. Vancouver
11531,Nina,R,Yuan,Female,2018-08-30,Beverly Hills
11532,Lauren,NULL,Miller,Female,2020-04-05,Redmond
11533,Ebony,E,Gill,Female,2020-05-14,Birmingham
11534,Cameron,M,Lewis,Male,2018-09-18,Long Beach
11535,Devin,NULL,Nelson,Male,2018-09-02,Lebanon
11536,Logan,J,Chow,Male,2018-09-24,Fremont
11537,Dakota,NULL,Ross,Male,2018-09-21,Colma
11538,Nicole,B,Taylor,Female,2018-09-16,Palo Alto
11539,Justin,NULL,Washington,Male,2018-09-23,Concord
11540,Alberto,C,Navarro,Male,2018-09-13,Coronado
11541,Aidan,D,Ross,Male,2018-09-12,Portland
11542,Alejandro,L,Tang,Male,2020-05-11,York
11543,Sheena,NULL,Chande,Female,2020-12-21,Paris
11544,Joel,A,Garcia,Male,2020-08-28,Darmstadt
11545,Reginald,NULL,Dominguez,Male,2020-07-13,Paris
11546,Christine,NULL,Chande,Female,2019-12-02,Roubaix
11547,Cindy,E,Sai,Female,2019-12-25,Paris
11548,Raymond,NULL,Sanchez,Male,2018-12-02,Berkshire
11549,Crystal,J,Liang,Female,2018-12-21,London
11550,Deb,NULL,Torres,Female,2019-01-20,Oxford
11551,Shannon,NULL,Alvarez,Male,2020-03-01,Colombes
11552,Eddie,L,Rubio,Male,2021-01-06,Salzgitter
11553,Sharon,D,Luo,Female,2020-08-22,Reading
11554,Sydney,NULL,Simmons,Female,2020-05-08,Tremblay-en-France
11555,Alexandria,R,Henderson,Female,2020-05-08,Esher-Molesey
11556,Lucas,J,Evans,Male,2020-12-21,Warrington
11557,Felicia,NULL,Ramos,Female,2020-08-08,York
11558,Ivan,E,Malhotra,Male,2020-11-30,Woolston
11559,Frederick,M,Subram,Male,2020-11-29,Solingen
11560,Whitney,NULL,Srini,Female,2020-12-03,London
11561,Briana,NULL,Dominguez,Female,2019-02-19,München
11562,Jarrod,NULL,Gonzalez,Male,2020-06-26,Leipzig
11563,Cesar,NULL,Srini,Male,2020-07-05,London
11564,Jorge,L,Liang,Male,2019-02-16,Frankfurt am Main
11565,Erik,S,Diaz,Male,2020-09-08,Berks
11566,April,L,Shan,Female,2020-01-28,Cergy
11567,Carla,NULL,Perez,Female,2020-03-15,Berlin
11568,Alexia,NULL,Foster,Female,2019-01-10,Cheltenham
11569,Troy,NULL,Malhotra,Male,2020-11-20,West Sussex
11570,Kristin,K,Andersen,Female,2019-03-25,Berlin
11571,Joel,NULL,Sai,Male,2019-12-12,Orleans
11572,Billy,NULL,Moreno,Male,2019-12-09,Dunkerque
11573,Meagan,W,Subram,Female,2020-07-27,Woolston
11574,Karla,V,Luo,Female,2020-03-15,West Sussex
11575,Jackson,NULL,Campbell,Male,2019-01-20,Leeds
11576,Micah,V,Zhu,Male,2019-12-15,Croix
11577,Janet,NULL,Serrano,Female,2019-12-21,Paris
11578,Trisha,NULL,Huang,Female,2019-11-29,Pantin
11579,Clayton,NULL,Beck,Male,2020-07-31,Warrington
11580,Melvin,NULL,Raje,Male,2020-04-16,Berkshire
11581,Cindy,NULL,Jordan,Female,2020-02-11,Paris
11582,Claudia,E,Ma,Female,2019-12-07,Pantin
11583,Karla,M,Xu,Female,2019-12-21,Chatou
11584,Devin,J,Carter,Male,2020-09-16,Neunkirchen
11585,Kari,L,Perez,Female,2021-01-10,Billericay
11586,Alberto,NULL,Romero,Male,2020-10-28,York
11587,Kevin,NULL,Bryant,Male,2019-11-29,Metz
11588,Candace,NULL,Mehta,Female,2019-11-29,Saint-Denis
11589,Ebony,NULL,Malhotra,Female,2020-06-04,London
11590,Erika,F,Diaz,Female,2019-12-01,Drancy
11591,Stacey,W,Lu,Female,2018-01-11,Versailles
11592,Darrell,T,Raji,Male,2018-01-11,Paris
11593,Armando,NULL,Moreno,Male,2018-01-21,Orleans
11594,Corey,NULL,Goel,Male,2020-08-17,Verrieres Le Buisson
11595,Sebastian,NULL,Howard,Male,2020-12-30,Erlangen
11596,Roger,E,Raje,Male,2020-10-01,Runcorn
11597,Janelle,C,Chandra,Female,2021-01-05,Orly
11598,Meredith,B,Ruiz,Female,2019-03-11,Saarbrücken
11599,Melody,NULL,Diaz,Female,2018-01-18,Les Ulis
11600,Linda,D,Rubio,Female,2020-05-06,Sèvres
11601,Ivan,S,Raman,Male,2018-01-19,Versailles
11602,Larry,NULL,Gill,Male,2020-07-10,Salzgitter
11603,Geoffrey,NULL,Gonzalez,Male,2019-01-18,London
11604,Edgar,NULL,Sanchez,Male,2019-01-03,Wokingham
11605,Heidi,L,Subram,Female,2019-03-08,Stuttgart
11606,Melody,NULL,Ramos,Female,2018-01-08,Morangis
11607,Clinton,H,Moreno,Male,2018-01-19,Paris
11608,Cesar,E,Madan,Male,2020-12-13,Paris La Defense
11609,Eugene,E,Ye,Male,2019-01-28,York
11610,Blake,NULL,Collins,Male,2019-01-10,Stoke-on-Trent
11611,Ernest,NULL,Lin,Male,2018-01-23,Orleans
11612,Keith,NULL,Andersen,Male,2019-02-02,Berkshire
11613,Meredith,M,Prasad,Female,2019-05-13,Leipzig
11614,Katrina,M,Sharma,Female,2019-05-10,Offenbach
11615,Dwayne,H,Navarro,Male,2019-02-22,Lancaster
11616,Casey,NULL,Nath,Female,2019-02-03,Milton Keynes
11617,Sean,NULL,Brooks,Male,2018-09-10,Grossmont
11618,Brian,M,Ramirez,Male,2020-02-09,Cliffside
11619,Sierra,J,Young,Female,2020-02-08,Victoria
11620,Megan,M,Rodriguez,Female,2020-02-08,Bellingham
11621,Leah,R,She,Female,2020-08-01,Bremerton
11622,Gabriel,NULL,Allen,Male,2020-04-08,Kirkland
11623,Angela,NULL,Perry,Female,2018-09-07,Fremont
11624,Ryan,C,Smith,Male,2018-09-21,Mill Valley
11625,Zachary,S,Moore,Male,2018-09-24,Palo Alto
11626,Destiny,NULL,Rogers,Female,2018-09-01,San Francisco
11627,Dalton,NULL,Gray,Male,2020-08-27,Spring Valley
11628,Mariah,M,Wood,Female,2018-09-12,Bellflower
11629,Isaiah,D,Wright,Male,2018-09-25,Newport Beach
11630,Haley,NULL,Powell,Female,2018-09-21,Seattle
11631,Antonio,C,Bennett,Male,2020-02-07,Langley
11632,Alexandra,D,Jenkins,Female,2020-01-30,Langford
11633,Thomas,NULL,Anderson,Male,2020-11-13,Burien
11634,Samuel,NULL,Collins,Male,2020-03-11,Puyallup
11635,Darrell,NULL,Chande,Male,2020-02-08,Beverly Hills
11636,Kimberly,K,Cox,Female,2020-09-11,Daly City
11637,Morgan,NULL,Hernandez,Female,2020-02-08,Los Angeles
11638,Antonio,E,Powell,Male,2020-10-19,Mill Valley
11639,Angelica,NULL,Perry,Female,2020-11-09,Mill Valley
11640,Chloe,A,Wilson,Female,2020-03-15,Langford
11641,James,D,Chen,Male,2020-01-30,Cliffside
11642,Morgan,T,Hughes,Female,2020-02-09,Oak Bay
11643,Naomi,L,Munoz,Female,2020-04-21,Burien
11644,Charles,S,Torres,Male,2020-05-17,Redmond
11645,Gabriella,M,Turner,Female,2020-11-10,Salem
11646,Anna,A,Foster,Female,2020-07-15,Burien
11647,Randy,J,Wu,Male,2020-02-15,Cliffside
11648,Kevin,R,Scott,Male,2020-08-28,Chula Vista
11649,Ian,M,White,Male,2020-04-05,Newport Beach
11650,Caleb,NULL,Hayes,Male,2020-02-15,Glendale
11651,Patricia,NULL,Garcia,Female,2020-03-04,Cliffside
11652,Samuel,V,Russell,Male,2020-06-26,Vancouver
11653,Sydney,NULL,Peterson,Female,2020-04-16,Lebanon
11654,Ariana,C,Sanchez,Female,2018-10-18,Bellflower
11655,Tamara,NULL,Sharma,Female,2020-09-29,Concord
11656,Katelyn,K,Perez,Female,2020-09-11,Imperial Beach
11657,Megan,A,Cox,Female,2020-05-25,Novato
11658,Robert,NULL,Mitchell,Male,2020-04-23,Oakland
11659,Miguel,NULL,Adams,Male,2020-05-09,Sooke
11660,Miranda,NULL,Gonzales,Female,2020-05-08,Port Hammond
11661,Jeremiah,S,James,Male,2020-04-06,Cliffside
11662,Ethan,NULL,Kumar,Male,2020-05-06,Milwaukie
11663,Seth,A,Williams,Male,2018-10-28,Walla Walla
11664,Alyssa,L,Morgan,Female,2018-10-27,Burlingame
11665,Janet,NULL,Dominguez,Female,2018-10-13,Chula Vista
11666,Angel,NULL,Baker,Male,2018-10-17,Torrance
11667,Blake,S,Moore,Male,2020-07-04,Walla Walla
11668,Jada,C,Collins,Female,2020-12-16,Beverly Hills
11669,Isabella,NULL,Simmons,Female,2020-08-18,Tacoma
11670,Jacqueline,NULL,Perry,Female,2020-04-13,Grossmont
11671,Jessica,L,Brown,Female,2018-10-21,El Cajon
11672,Chad,C,Jai,Male,2020-07-25,Beverly Hills
11673,Susan,C,Ye,Female,2020-01-30,Burien
11674,Morgan,B,Rogers,Female,2020-05-30,Woodland Hills
11675,Devin,J,Martinez,Male,2018-10-25,Everett
11676,Alan,NULL,Hu,Male,2020-08-20,Branch
11677,Charles,NULL,Walker,Male,2020-04-05,Haney
11678,Johnny,A,Chavez,Male,2018-10-10,Cheyenne
11679,Dalton,W,Richardson,Male,2020-10-13,Puyallup
11680,Kaylee,E,Nelson,Female,2020-09-01,Redmond
11681,Abigail,E,Jones,Female,2020-03-07,Spokane
11682,Kaitlyn,NULL,Hall,Female,2020-09-05,Tacoma
11683,Greg,M,Taylor,Male,2018-10-05,El Cajon
11684,Devin,NULL,Parker,Male,2020-07-01,Redmond
11685,Jose,A,Griffin,Male,2020-03-11,Milwaukie
11686,Luke,C,Edwards,Male,2020-03-08,Glendale
11687,Cody,NULL,Torres,Male,2020-04-12,La Jolla
11688,Victoria,A,Morris,Female,2018-10-02,Sedro Woolley
11689,Ian,D,Diaz,Male,2020-08-26,Edmonds
11690,Caroline,NULL,Butler,Female,2018-10-25,Port Orchard
11691,Kaitlyn,NULL,Wilson,Female,2020-02-08,Imperial Beach
11692,Caleb,A,Gonzales,Male,2020-07-07,Burbank
11693,Hailey,W,Diaz,Female,2020-01-28,Haney
11694,Jonathon,L,Ortega,Male,2020-04-11,Colma
11695,Logan,NULL,Campbell,Male,2020-04-09,Beverly Hills
11696,Mackenzie,T,Campbell,Female,2018-10-01,Tacoma
11697,Eduardo,NULL,Lee,Male,2020-08-07,Oakland
11698,Jackson,NULL,Wright,Male,2020-03-31,Metchosin
11699,Chase,NULL,Peterson,Male,2020-05-29,Walla Walla
11700,Xavier,NULL,Richardson,Male,2020-02-02,Woodland Hills
11701,David,NULL,Hayes,Male,2020-04-24,Novato
11702,Jenny,S,Zhou,Female,2020-05-17,Burlingame
11703,Kaylee,NULL,Baker,Female,2020-02-13,La Jolla
11704,Evan,G,Hernandez,Male,2020-07-07,Santa Cruz
11705,Brooke,NULL,Richardson,Female,2018-10-28,Woodland Hills
11706,Blake,M,Perez,Male,2020-03-08,Burlingame
11707,Natalie,NULL,Cook,Female,2018-10-10,Woodland Hills
11708,Elizabeth,NULL,Weisman,Female,2018-10-25,Lincoln Acres
11709,Hailey,NULL,Collins,Female,2020-03-11,Victoria
11710,Zoe,R,Ramirez,Female,2020-11-23,La Jolla
11711,Daniel,NULL,Davis,Male,2020-02-07,N. Vancouver
11712,Shelby,NULL,Rogers,Female,2020-02-04,Haney
11713,Kyle,C,Zhang,Male,2020-07-07,Kirkland
11714,Alexandria,E,Long,Female,2020-02-18,San Diego
11715,Chloe,F,Robinson,Female,2020-12-26,San Gabriel
11716,Evan,NULL,Kelly,Male,2020-05-31,Daly City
11717,Marcus,J,Jones,Male,2020-05-25,Corvallis
11718,Sarah,T,Jones,Female,2020-03-06,Oregon City
11719,Blake,P,Green,Male,2020-04-26,Cliffside
11720,Morgan,P,Morris,Female,2020-05-17,San Diego
11721,Jennifer,A,Alexander,Female,2020-06-15,Lincoln Acres
11722,Julian,S,Hughes,Male,2020-07-30,Bellingham
11723,Luke,A,Coleman,Male,2020-01-31,Shawnee
11724,Jason,NULL,Carter,Male,2020-02-05,Shawnee
11725,Jose,K,Li,Male,2020-04-01,Burien
11726,Micah,R,Liang,Male,2020-10-10,Burien
11727,Benjamin,NULL,Taylor,Male,2018-10-12,National City
11728,Logan,H,White,Male,2020-06-11,Woodburn
11729,Caleb,NULL,Campbell,Male,2020-07-27,Kirkland
11730,Emma,NULL,Torres,Female,2020-05-11,Redmond
11731,Tanya,H,Gill,Female,2020-03-16,Burlingame
11732,Erick,NULL,Sanchez,Male,2020-06-09,Cincinnati
11733,Kristi,J,Schmidt,Female,2021-01-01,Concord
11734,Omar,J,Chen,Male,2020-06-21,Coronado
11735,Sydney,K,Gray,Female,2020-02-24,Lynnwood
11736,Sebastian,NULL,Sanchez,Male,2020-10-17,Fremont
11737,Megan,A,Martin,Female,2020-02-14,Redwood City
11738,Elijah,NULL,Alexander,Male,2020-02-02,Oak Bay
11739,Aaron,L,King,Male,2020-01-13,Shawnee
11740,Jan,M,Hall,Female,2020-03-07,Vancouver
11741,Tamara,L,Chander,Female,2018-10-15,Chula Vista
11742,Edward,NULL,Lewis,Male,2018-10-03,Redwood City
11743,Chase,E,Kelly,Male,2018-10-25,Spring Valley
11744,Stephanie,D,Campbell,Female,2020-04-13,Spring Valley
11745,Allison,NULL,Gonzalez,Female,2018-10-10,Walla Walla
11746,Seth,NULL,Brooks,Male,2020-01-28,Tacoma
11747,Destiny,NULL,Davis,Female,2020-08-07,Edmonds
11748,Blake,NULL,Hill,Male,2020-06-07,Victoria
11749,Eduardo,C,Jackson,Male,2020-04-08,Coffs Harbour
11750,Latoya,A,She,Female,2018-07-14,Newcastle
11751,Victoria,NULL,Gonzales,Female,2018-07-08,Melton
11752,Lauren,NULL,Bryant,Female,2020-02-27,Goulburn
11753,Felicia,J,Ortega,Female,2020-04-19,Coffs Harbour
11754,Janet,L,Ortega,Female,2018-07-16,Malabar
11755,Willie,J,Pal,Male,2020-05-31,Hervey Bay
11756,Linda,C,Ortega,Female,2018-07-28,St. Leonards
11757,Vincent,L,Cai,Male,2020-02-23,Cranbourne
11758,Colin,NULL,Yuan,Male,2020-03-30,Darlinghurst
11759,Dawn,L,Nath,Female,2018-07-10,Cloverdale
11760,Melody,R,Moreno,Female,2020-03-31,Findon
11761,Edgar,NULL,Mehta,Male,2018-08-05,Hobart
11762,Randall,R,Gomez,Male,2018-08-07,Wollongong
11763,Ross,R,Fernandez,Male,2020-01-30,Springwood
11764,Jessie,R,Ramos,Female,2018-09-09,Newcastle
11765,Marc,NULL,Torres,Male,2018-09-12,North Ryde
11766,Candace,M,Raman,Female,2018-09-19,South Melbourne
11767,Meagan,NULL,Madan,Female,2018-09-17,Hawthorne
11768,Clayton,NULL,Nara,Male,2018-09-03,Perth
11769,Haley,L,Hernandez,Female,2020-04-28,Newton
11770,Peter,T,Nara,Male,2020-08-08,Ballard
11771,Isaac,D,Rivera,Male,2020-03-31,Marysville
11772,Cameron,M,Moore,Male,2018-10-08,Tacoma
11773,Gavin,E,Diaz,Male,2018-10-23,El Cajon
11774,Emma,NULL,Sanchez,Female,2018-10-26,National City
11775,Sierra,NULL,Roberts,Female,2018-10-03,Palo Alto
11776,Seth,A,Mitchell,Male,2018-10-05,Santa Cruz
11777,Miranda,NULL,Long,Female,2018-10-14,Burlingame
11778,Haley,A,Henderson,Female,2018-10-27,Sedro Woolley
11779,Sarah,P,Jackson,Female,2018-10-17,Woodburn
11780,Jessica,K,Alexander,Female,2018-10-15,Edmonds
11781,Carlos,NULL,Gray,Male,2020-03-06,Daly City
11782,Barbara,K,Jai,Female,2020-08-02,Burbank
11783,Sara,A,Mitchell,Female,2020-03-23,San Diego
11784,Jose,NULL,Turner,Male,2020-04-12,Metchosin
11785,Theodore,D,Diaz,Male,2020-04-21,Ballard
11786,Ian,G,Murphy,Male,2020-12-29,Redmond
11787,Jerry,NULL,Nath,Male,2020-10-13,Burbank
11788,Destiny,A,James,Female,2020-05-09,Los Angeles
11789,Bailey,NULL,Phillips,Female,2020-03-07,National City
11790,Timothy,C,Gonzalez,Male,2020-03-11,Chula Vista
11791,Chase,D,Morgan,Male,2020-09-29,Spokane
11792,Alexia,J,Perry,Female,2020-05-03,Colma
11793,Xavier,G,Rogers,Male,2020-02-04,Burbank
11794,Lauren,NULL,Ross,Female,2020-11-28,Lakewood
11795,Nicole,NULL,Thomas,Female,2020-07-12,Downey
11796,Isabel,C,Jenkins,Female,2018-10-16,Downey
11797,Devin,R,Coleman,Male,2018-10-14,Oakland
11798,Brendan,Q,Chande,Male,2018-10-15,Bremerton
11799,Jessie,B,Wang,Male,2018-10-10,Burien
11800,Jennifer,M,Baker,Female,2020-08-10,Beaverton
11801,Aaron,J,Sharma,Male,2020-12-12,Beaverton
11802,Madison,A,Taylor,Female,2020-02-25,Oak Bay
11803,Jan,L,Hernandez,Female,2020-07-29,Olympia
11804,Haley,M,Turner,Female,2020-05-29,Redmond
11805,Richard,M,Green,Male,2020-04-23,Beverly Hills
11806,Jennifer,S,Stewart,Female,2020-02-21,Burlingame
11807,Lucas,NULL,Baker,Male,2020-04-13,National City
11808,James,NULL,Parker,Male,2020-03-26,N. Vancouver
11809,Juan,NULL,Gray,Male,2018-10-21,Beverly Hills
11810,Antonio,K,Washington,Male,2018-10-20,Bremerton
11811,Abigail,C,Brooks,Female,2018-10-15,Colma
11812,Andrew,N,Rodriguez,Male,2018-10-03,Walla Walla
11813,Mary,NULL,Patterson,Female,2018-10-16,W. Linn
11814,Dalton,L,Morgan,Male,2020-06-23,Lake Oswego
11815,Hannah,J,Patterson,Female,2018-10-02,Tacoma
11816,Joe,A,Torres,Male,2018-10-02,Beverly Hills
11817,Morgan,C,Miller,Female,2018-10-13,Colma
11818,Daniel,C,Garcia,Male,2018-10-21,Coronado
11819,Jose,NULL,Lal,Male,2020-02-15,Everett
11820,Katelyn,NULL,Lopez,Female,2020-02-09,Victoria
11821,Austin,NULL,Johnson,Male,2020-07-30,Beverly Hills
11822,Rohinton,H,Wadia,Female,2020-05-20,Lincoln Acres
11823,Morgan,NULL,Turner,Female,2020-05-18,Metchosin
11824,Jill,C,Martin,Female,2020-03-18,Newton
11825,Aimee,NULL,She,Female,2018-10-16,Bellflower
11826,Jessie,J,Alonso,Female,2018-10-27,Beverly Hills
11827,Sara,M,Baker,Female,2020-02-20,Newton
11828,Katherine,NULL,Martinez,Female,2020-04-03,Milwaukie
11829,Sophia,NULL,Campbell,Female,2020-03-13,Seattle
11830,Taylor,N,Garcia,Female,2018-09-29,Lincoln Acres
11831,Christian,NULL,Ross,Male,2018-10-27,San Carlos
11832,Zoe,NULL,Murphy,Female,2020-02-18,Walla Walla
11833,Oscar,G,Price,Male,2020-06-12,Oak Bay
11834,Fernando,M,Flores,Male,2018-10-22,Mill Valley
11835,Elijah,M,Russell,Male,2020-01-10,Metchosin
11836,Garrett,NULL,Travers,Male,2020-03-24,Everett
11837,Haley,NULL,Alexander,Female,2018-10-13,San Francisco
11838,Justin,J,Rodriguez,Male,2020-05-31,Beaverton
11839,Tyler,NULL,Brown,Male,2018-10-26,Santa Monica
11840,Julian,D,Patterson,Male,2020-04-30,Lincoln Acres
11841,Sean,NULL,Nelson,Male,2020-05-20,Langley
11842,Justin,NULL,Wilson,Male,2020-05-12,Olympia
11843,Christy,NULL,Nara,Female,2020-02-07,Beaverton
11844,Michele,J,Alvarez,Female,2020-10-05,Chula Vista
11845,Natalie,A,Jones,Female,2020-02-13,Shawnee
11846,Savannah,A,Reed,Female,2020-04-28,Long Beach
11847,Cassidy,NULL,Diaz,Female,2020-06-28,Portland
11848,Joshua,C,Lewis,Male,2020-07-27,Yakima
11849,Faith,C,Reed,Female,2020-11-27,La Jolla
11850,Brooke,C,Ramirez,Female,2020-04-08,Novato
11851,Jada,NULL,Mitchell,Female,2020-06-16,Concord
11852,Kyle,M,Russell,Male,2020-07-10,Lakewood
11853,Grace,NULL,Jones,Female,2020-05-10,Concord
11854,Jason,K,Mitchell,Male,2018-10-25,West Covina
11855,Christian,NULL,Walker,Male,2020-04-27,Burlingame
11856,Seth,M,Hernandez,Male,2020-11-29,Corvallis
11857,Isabella,NULL,Young,Female,2020-10-06,Edmonds
11858,Jordan,A,Coleman,Male,2020-03-27,San Gabriel
11859,Blake,J,Garcia,Male,2020-04-22,Olympia
11860,Nicole,NULL,Walker,Female,2020-07-03,National City
11861,Katherine,NULL,Carter,Female,2020-05-14,Westminster
11862,Olivia,NULL,Peterson,Female,2020-05-16,Everett
11863,Jessica,NULL,Wood,Female,2020-09-03,Sedro Woolley
11864,Elizabeth,W,Thompson,Female,2020-03-01,Tacoma
11865,Chloe,R,Rivera,Female,2020-02-17,National City
11866,Lucas,L,Scott,Male,2020-02-18,Glendale
11867,Nathaniel,C,James,Male,2020-06-04,National City
11868,Jessica,M,Peterson,Female,2020-02-02,Vancouver
11869,Kaitlyn,A,Adams,Female,2020-03-20,Westminster
11870,Jillian,NULL,Garcia,Female,2020-07-20,Burien
11871,Dalton,L,Bennett,Male,2020-02-23,Lynnwood
11872,Faith,L,Patterson,Female,2018-10-21,Glendale
11873,Ryan,NULL,Zhang,Male,2018-10-07,Spring Valley
11874,Adrian,NULL,Bell,Male,2020-07-19,Woodland Hills
11875,Jonathan,NULL,Brown,Male,2020-04-20,Langford
11876,Madison,L,White,Female,2020-06-19,Oakland
11877,Alexis,NULL,Diaz,Female,2020-10-05,Newport Beach
11878,Christine,NULL,Nara,Female,2020-11-30,Ballard
11879,Edgar,NULL,Sai,Male,2020-02-27,Beaverton
11880,Melissa,NULL,Sanchez,Female,2020-04-10,Salem
11881,Richard,T,Mitchell,Male,2020-12-02,Grossmont
11882,Patrick,L,Stewart,Male,2020-02-17,Seattle
11883,Hannah,C,Anderson,Female,2020-02-21,Burien
11884,Latoya,S,Shen,Female,2020-02-17,Ballard
11885,Kurt,NULL,Sharma,Male,2018-10-28,Burlingame
11886,Katelyn,NULL,Parker,Female,2018-10-28,Santa Monica
11887,Joseph,NULL,White,Male,2020-05-28,Coronado
11888,Aaron,N,Ross,Male,2020-03-18,Cliffside
11889,Blake,NULL,Patterson,Male,2020-02-23,Puyallup
11890,Whitney,NULL,Lopez,Female,2020-03-29,Berkeley
11891,Jamie,E,Liang,Female,2020-03-07,Beverly Hills
11892,Julio,M,Ortega,Male,2018-09-04,Rhodes
11893,Orlando,J,Carlson,Male,2018-08-31,Sydney
11894,Ann,NULL,Gonzalez,Female,2018-09-22,Hervey Bay
11895,Dustin,NULL,Chander,Male,2018-09-12,Gold Coast
